timestamp(ms),acceleration_x(g),acceleration_y(g),acceleration_z(g),roll(rad),pitch(rad),yaw(rad),angular_velocity_x(rad/sec),angular_velocity_y(rad/sec),angular_velocity_z(rad/sec)
1396949580579,-0.0016,-0.0003,0.0035,-0.0229,0.0061,-1.3609,-0.0010,-0.0010,0.0003
1396949580679,-0.0017,-0.0001,0.0035,-0.0228,0.0063,-1.3610,-0.0022,-0.0022,-0.0021
1396949580778,-0.0019,0.0018,-0.0025,-0.0228,0.0064,-1.3610,-0.0009,-0.0009,0.0015
1396949580877,0.0010,-0.0001,-0.0025,-0.0228,0.0064,-1.3610,-0.0034,-0.0034,0.0015
1396949580976,-0.0009,-0.0019,-0.0005,-0.0228,0.0064,-1.3609,-0.0010,-0.0010,-0.0009
1396949581076,-0.0010,0.0018,-0.0025,-0.0227,0.0064,-1.3608,0.0003,0.0003,0.0052
1396949581175,0.0001,-0.0002,-0.0025,-0.0228,0.0063,-1.3609,-0.0010,-0.0010,0.0003
1396949581274,0.0020,0.0006,-0.0005,-0.0228,0.0062,-1.3609,0.0002,0.0002,0.0003
1396949581374,-0.0009,0.0024,0.0005,-0.0227,0.0061,-1.3608,-0.0011,-0.0011,0.0003
1396949581473,-0.0000,-0.0031,0.0005,-0.0227,0.0062,-1.3609,0.0002,0.0002,0.0003
1396949581572,-0.0000,0.0026,-0.0044,-0.0227,0.0062,-1.3608,0.0001,0.0001,0.0003
1396949581672,-0.0000,0.0005,-0.0015,-0.0227,0.0061,-1.3608,-0.0011,-0.0011,-0.0009
1396949581772,0.0009,-0.0034,-0.0044,-0.0228,0.0060,-1.3609,-0.0035,-0.0035,0.0004
1396949581871,0.0018,0.0005,-0.0045,-0.0227,0.0061,-1.3608,-0.0023,-0.0023,0.0016
1396949581969,0.0001,0.0013,-0.0035,-0.0228,0.0059,-1.3608,0.0013,0.0013,-0.0009
1396949582069,-0.0008,0.0003,-0.0035,-0.0229,0.0058,-1.3608,-0.0035,-0.0035,0.0004
1396949582168,0.0021,0.0051,-0.0005,-0.0228,0.0059,-1.3608,0.0002,0.0002,0.0052
1396949582268,0.0021,-0.0005,-0.0015,-0.0229,0.0060,-1.3607,-0.0047,-0.0047,0.0004
1396949582367,0.0020,0.0004,-0.0035,-0.0228,0.0060,-1.3607,-0.0011,-0.0011,-0.0033
1396949582467,0.0039,-0.0006,-0.0015,-0.0228,0.0059,-1.3607,-0.0059,-0.0059,-0.0020
1396949582565,-0.0046,-0.0004,-0.0054,-0.0229,0.0060,-1.3608,-0.0035,-0.0035,-0.0009
1396949582665,0.0001,-0.0005,-0.0015,-0.0228,0.0060,-1.3608,-0.0010,-0.0010,0.0004
1396949582764,0.0010,-0.0007,-0.0015,-0.0228,0.0058,-1.3608,0.0013,0.0013,-0.0009
1396949582864,-0.0007,0.0003,-0.0005,-0.0229,0.0058,-1.3608,-0.0010,-0.0010,-0.0009
1396949582963,-0.0025,-0.0007,0.0025,-0.0230,0.0057,-1.3609,-0.0010,-0.0010,-0.0021
1396949583062,0.0048,-0.0007,-0.0015,-0.0228,0.0059,-1.3609,0.0026,0.0026,-0.0009
1396949583162,-0.0025,-0.0015,-0.0005,-0.0231,0.0059,-1.3608,0.0014,0.0014,0.0003
1396949583260,0.0013,-0.0004,0.0005,-0.0230,0.0061,-1.3608,-0.0022,-0.0022,0.0016
1396949583360,0.0029,-0.0014,-0.0025,-0.0228,0.0061,-1.3609,0.0014,0.0014,0.0003
1396949583460,0.0010,0.0024,0.0005,-0.0227,0.0060,-1.3609,-0.0046,-0.0046,0.0003
1396949583559,-0.0009,-0.0003,0.0015,-0.0227,0.0061,-1.3609,0.0002,0.0002,-0.0009
1396949583658,0.0010,-0.0014,-0.0005,-0.0227,0.0061,-1.3609,-0.0034,-0.0034,0.0004
1396949583758,-0.0001,0.0034,-0.0035,-0.0227,0.0061,-1.3609,0.0038,0.0038,0.0003
1396949583856,-0.0037,-0.0049,0.0005,-0.0228,0.0063,-1.3609,-0.0009,-0.0009,0.0003
1396949583956,0.0040,0.0016,0.0014,-0.0229,0.0062,-1.3609,-0.0009,-0.0009,0.0003
1396949584055,0.0032,0.0016,-0.0045,-0.0231,0.0062,-1.3609,-0.0021,-0.0021,-0.0009
1396949584155,-0.0025,-0.0002,-0.0024,-0.0231,0.0063,-1.3610,-0.0021,-0.0021,0.0003
1396949584254,-0.0005,-0.0004,-0.0034,-0.0232,0.0061,-1.3609,0.0015,0.0015,0.0015
1396949584353,0.0041,0.0014,0.0004,-0.0230,0.0060,-1.3609,-0.0021,-0.0021,0.0015
1396949584453,0.0005,0.0015,-0.0015,-0.0232,0.0061,-1.3609,0.0003,0.0003,-0.0009
1396949584552,0.0004,0.0005,-0.0035,-0.0232,0.0060,-1.3609,-0.0021,-0.0021,0.0003
1396949584652,0.0004,0.0012,-0.0045,-0.0231,0.0058,-1.3609,0.0003,0.0003,0.0015
1396949584750,0.0004,0.0022,-0.0025,-0.0231,0.0058,-1.3609,0.0027,0.0027,0.0003
1396949584850,-0.0026,0.0003,-0.0015,-0.0229,0.0058,-1.3610,0.0016,0.0016,0.0015
1396949584949,0.0031,-0.0016,-0.0025,-0.0230,0.0059,-1.3610,-0.0020,-0.0020,0.0028
1396949585048,-0.0005,0.0049,0.0015,-0.0231,0.0057,-1.3610,-0.0009,-0.0009,0.0003
1396949585148,0.0010,0.0011,-0.0015,-0.0228,0.0057,-1.3611,0.0004,0.0004,0.0003
1396949585247,0.0030,0.0030,-0.0025,-0.0229,0.0057,-1.3610,-0.0020,-0.0020,0.0015
1396949585346,-0.0017,-0.0008,-0.0015,-0.0229,0.0057,-1.3610,-0.0008,-0.0008,0.0016
1396949585446,0.0037,-0.0056,-0.0015,-0.0227,0.0057,-1.3610,0.0016,0.0016,0.0003
1396949585545,-0.0008,-0.0027,0.0025,-0.0228,0.0056,-1.3609,0.0004,0.0004,0.0027
1396949585644,0.0048,-0.0036,-0.0055,-0.0229,0.0058,-1.3610,0.0003,0.0003,-0.0033
1396949585744,-0.0008,-0.0035,-0.0044,-0.0230,0.0058,-1.3610,0.0004,0.0004,0.0003
1396949585843,0.0011,0.0023,-0.0025,-0.0229,0.0059,-1.3611,-0.0008,-0.0008,-0.0021
1396949585942,0.0029,0.0014,-0.0005,-0.0228,0.0060,-1.3612,0.0004,0.0004,0.0003
1396949586042,-0.0009,0.0002,0.0005,-0.0228,0.0058,-1.3612,0.0016,0.0016,0.0003
1396949586141,0.0028,-0.0043,-0.0005,-0.0227,0.0060,-1.3612,0.0005,0.0005,0.0015
1396949586240,-0.0054,-0.0015,-0.0034,-0.0230,0.0059,-1.3611,0.0016,0.0016,0.0003
1396949586339,0.0030,-0.0006,0.0005,-0.0229,0.0060,-1.3611,-0.0020,-0.0020,-0.0009
1396949586439,0.0010,-0.0051,-0.0035,-0.0229,0.0061,-1.3612,-0.0031,-0.0031,0.0016
1396949586538,0.0011,0.0003,-0.0025,-0.0229,0.0059,-1.3612,-0.0007,-0.0007,0.0003
1396949586638,0.0021,-0.0036,-0.0005,-0.0229,0.0058,-1.3613,-0.0019,-0.0019,-0.0009
1396949586737,-0.0019,0.0003,-0.0015,-0.0227,0.0058,-1.3613,-0.0007,-0.0007,-0.0009
1396949586836,-0.0035,-0.0006,0.0015,-0.0229,0.0059,-1.3612,0.0017,0.0017,0.0003
1396949586936,0.0022,-0.0006,0.0015,-0.0230,0.0059,-1.3612,-0.0019,-0.0019,-0.0021
1396949587035,0.0003,0.0002,-0.0054,-0.0230,0.0058,-1.3612,0.0017,0.0017,0.0027
1396949587134,0.0040,0.0002,-0.0035,-0.0230,0.0058,-1.3612,-0.0007,-0.0007,0.0003
1396949587233,0.0014,-0.0015,-0.0015,-0.0232,0.0060,-1.3613,-0.0019,-0.0019,0.0003
1396949587333,-0.0031,-0.0024,-0.0005,-0.0234,0.0059,-1.3614,-0.0043,-0.0043,-0.0021
1396949587433,0.0005,-0.0005,-0.0015,-0.0232,0.0060,-1.3613,-0.0031,-0.0031,0.0003
1396949587532,-0.0012,0.0004,0.0034,-0.0233,0.0059,-1.3613,-0.0019,-0.0019,-0.0009
1396949587631,0.0005,-0.0015,-0.0025,-0.0233,0.0060,-1.3612,-0.0019,-0.0019,0.0015
1396949587730,0.0015,-0.0014,-0.0005,-0.0233,0.0060,-1.3612,-0.0007,-0.0007,0.0003
1396949587830,-0.0004,-0.0006,0.0015,-0.0232,0.0059,-1.3613,-0.0031,-0.0031,-0.0009
1396949587928,0.0023,0.0020,-0.0035,-0.0232,0.0057,-1.3613,-0.0019,-0.0019,-0.0021
1396949588028,-0.0012,0.0021,0.0005,-0.0233,0.0057,-1.3614,0.0006,0.0006,0.0016
1396949588128,0.0006,-0.0056,-0.0015,-0.0233,0.0056,-1.3613,-0.0030,-0.0030,0.0016
1396949588227,0.0026,0.0012,0.0014,-0.0234,0.0058,-1.3614,-0.0006,-0.0006,0.0015
